sample_id,thread_id,role,order_in_thread,policy,decision,short_reason,tone_score,debate_value_score
9,2,comment,5,B,ALLOW,욕설·인신공격 없으며 AI에 대한 의견으로 토론 가치가 있음.,1,3
9,2,comment,5,C,ALLOW,"위협·신상털이·집단혐오가 없고, 표현의 자유 차원에서 허용됨.",1,3
10,2,comment,6,A,ALLOW,"욕설·비속어가 없고 단순한 수업 방식에 대한 불만 표현으로, 비판·불만으로 허용됨.",2,2
10,2,comment,6,B,ALLOW,욕설·인신공격 없고 수업 방식에 대한 간단한 의견으로 토론 가치가 있어 허용됨.,2,2
10,2,comment,6,C,ALLOW,위협·신상털이·집단혐오가 없고 단순한 불만 표현으로 자유롭게 허용됨.,2,2
11,3,post,0,A,ALLOW,욕설이나 인신공격이 없고 단순한 질문 및 의문 제기이므로 허용 대상임.,1,2
11,3,post,0,B,ALLOW,욕설·인신공격이 없고 단순한 정보 확인 질문으로 토론 가치가 낮지만 허용됨.,1,2
11,3,post,0,C,ALLOW,위협·신상털이·혐오가 없고 단순한 질문이므로 자유롭게 허용함.,1,2
12,3,comment,1,A,ALLOW,욕설·비속어가 없고 단순한 궁금증 표현으로 비판이나 인신공격이 아님.,1,1
12,3,comment,1,B,ALLOW,욕설·인신공격이 없고 단순한 궁금증 표현으로 토론 가치가 낮지만 허용됨.,1,1
12,3,comment,1,C,ALLOW,위협·신상털이·혐오가 없고 단순한 감정표현 또는 궁금증으로 자유롭게 허용.,1,1
13,3,comment,2,A,ALLOW,욕설·비속어가 없고 단순한 의문 제기이므로 비판·불만으로 허용됨.,1,2
13,3,comment,2,B,ALLOW,욕설·인신공격 없고 단순 질문 형태로 토론 가치가 있어 허용됨.,1,2
13,3,comment,2,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견 제시로 자유롭게 허용됨.,1,2
14,3,comment,3,A,ALLOW,"욕설·비속어가 없고 단순한 불만 표현으로, 인신공격이나 혐오가 아님.",1,2
14,3,comment,3,B,ALLOW,욕설·인신공격이 없고 단순한 경험 공유로 토론 가치가 낮지만 허용됨.,1,2
14,3,comment,3,C,ALLOW,"위협·신상털이·집단혐오가 없으며, 단순 불만 표현으로 자유롭게 허용.",1,2
15,3,comment,4,A,ALLOW,욕설이나 인신공격이 없고 단순한 사실 또는 의견 제시에 해당하므로 허용.,1,2
15,3,comment,4,B,ALLOW,욕설·인신공격이 없고 단순한 의견 제시로 토론 가치가 낮지만 허용 대상임.,1,2
15,3,comment,4,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견 표현으로 자유롭게 허용.,1,2
16,3,comment,5,A,ALLOW,욕설·비속어 없고 단순한 동의 표현으로 비판이나 인신공격이 아님.,1,1
16,3,comment,5,B,ALLOW,욕설·인신공격 없고 단순한 동의 표현으로 토론 가치가 낮지만 허용됨.,1,1
16,3,comment,5,C,ALLOW,위협·신상털이·혐오가 없고 단순한 동의 표현으로 자유롭게 허용됨.,1,1
17,3,comment,6,A,ALLOW,욕설·비속어가 없고 단순 정보 공유 및 의견으로 판단됨.,1,2
17,3,comment,6,B,ALLOW,욕설·인신공격 없으며 단순 정보 제공으로 토론 가치 있음.,1,2
17,3,comment,6,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유에 해당함.,1,2
18,3,comment,7,A,ALLOW,"욕설, 인신공격, 혐오, 위협이 전혀 없으며 단순 숫자 나열로 비판이나 감정 표현도 아님.",1,1
18,3,comment,7,B,ALLOW,"명확한 인신공격이나 혐오가 없고, 토론 가치가 없는 단순 숫자 나열이라도 차단 사유 없음.",1,1
18,3,comment,7,C,ALLOW,"위협, 신상털이, 집단혐오가 없으며 단순 숫자 나열로 표현의 자유 차원에서 허용.",1,1
19,4,post,0,A,ALLOW,욕설·비속어가 없고 단순 문의 및 경험 공유로 판단됨.,1,2
19,4,post,0,B,ALLOW,욕설·인신공격이 없으며 단순 문의로 토론 가치가 있음.,1,2
19,4,post,0,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 질문임.,1,2
20,4,comment,1,A,ALLOW,욕설·비속어 없고 단순 의견 표현으로 비판·불만에 해당함.,1,2
20,4,comment,1,B,ALLOW,욕설·인신공격 없고 단순 의견 표현으로 토론 가치 있음.,1,2
20,4,comment,1,C,ALLOW,위협·신상털이·혐오 전혀 없고 일반적인 의견 표현임.,1,2
21,4,comment,2,A,ALLOW,욕설이나 인신공격이 없고 단순 감정표현 및 비판으로 판단됨.,3,2
21,4,comment,2,B,ALLOW,욕설·인신공격이 없고 감정표현이 있으나 토론 가치가 있는 비판으로 봄.,3,2
21,4,comment,2,C,ALLOW,위협·신상털이·집단혐오가 없고 개인 간 감정표현 수준임.,3,2
22,4,comment,3,A,ALLOW,욕설이나 인신공격이 없고 단순한 사실 또는 의견 표현으로 비판·불만에 해당하지 않음.,2,2
22,4,comment,3,B,ALLOW,욕설·인신공격이 없고 교수에 대한 단순한 의견으로 토론 가치가 낮지만 허용됨.,2,2
22,4,comment,3,C,ALLOW,위협·신상털이·집단혐오가 없고 단순한 의견 표현으로 자유롭게 허용됨.,2,2
23,4,comment,4,A,ALLOW,욕설·비속어가 없고 단순한 의문 표현으로 비판이나 불만이 아님.,1,2
23,4,comment,4,B,ALLOW,욕설·인신공격 없고 단순 질문으로 토론 가치가 있으므로 허용.,1,2
23,4,comment,4,C,ALLOW,위협·신상털이·혐오가 없고 단순 의문 표현으로 자유롭게 허용.,1,2
24,4,comment,5,A,ALLOW,"욕설이나 인신공격이 없고 단순한 의견 표현으로, 비판·불만으로도 보기 어려워 허용함.",1,2
24,4,comment,5,B,ALLOW,인신공격이나 욕설이 없고 단순 의견 표현으로 토론 가치가 낮지만 허용 기준에 부합함.,1,2
24,4,comment,5,C,ALLOW,위협·신상털이·혐오가 없고 단순 의견 표현으로 자유로운 표현 범위 내임.,1,2
25,4,comment,6,A,ALLOW,욕설·비속어가 없고 단순한 경험 공유 및 불만 표현으로 인신공격이나 혐오가 아님.,2,2
25,4,comment,6,B,ALLOW,욕설·인신공격이 없고 단순한 경험 공유로 토론 가치가 낮으나 허용 대상임.,2,2
25,4,comment,6,C,ALLOW,위협·신상털이·집단혐오가 없고 단순한 개인 경험 공유에 해당함.,2,2
26,5,post,0,A,WARN_AND_ALLOW,욕설이 있으나 특정 개인이 아닌 학점과 관련된 상황에 대한 표현이므로 경고 후 허용.,4,3
26,5,post,0,B,WARN_AND_ALLOW,욕설이 있으나 주 대상이 학점 관련 상황이며 토론 가치가 있어 경고 후 허용.,4,3
26,5,post,0,C,ALLOW,욕설이 있으나 위협·신상털이·집단혐오가 아니므로 표현의 자유 차원에서 허용.,4,3
27,5,comment,1,A,ALLOW,욕설·비속어가 없고 단순한 질문으로 비판이나 인신공격이 아님.,1,2
27,5,comment,1,B,ALLOW,욕설·인신공격이 없고 단순 정보 요청으로 토론 가치가 있음.,1,2
27,5,comment,1,C,ALLOW,위협·신상털이·혐오가 없고 단순 질문으로 표현의 자유 범위 내임.,1,2
28,5,comment,2,A,ALLOW,욕설이나 인신공격이 없고 단순한 의견 표현이므로 허용 대상임.,1,2
28,5,comment,2,B,ALLOW,욕설·인신공격이 없고 간단한 의견 표현으로 토론 가치가 낮지만 허용됨.,1,2
28,5,comment,2,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견 표현으로 자유롭게 허용됨.,1,2
29,5,comment,3,A,ALLOW,"욕설·비속어가 없고 정중한 질문 형태로, 비판이나 불만이 아닌 단순 궁금증 표현임.",1,2
29,5,comment,3,B,ALLOW,욕설·인신공격이 없고 단순 정보 요청으로 토론 가치가 낮지만 허용 기준에 부합함.,1,2
29,5,comment,3,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 궁금증 표현으로 자유롭게 허용함.,1,2
30,5,comment,4,A,BLOCK,‘ㅁㅌㅊ’는 특정 개인(4.1졸) 대상의 인신공격성 욕설로 판단되어 차단함.,5,1
30,5,comment,4,B,BLOCK,특정 개인(4.1졸)을 향한 명시적 인신공격 욕설로 토론 가치 없이 차단 대상임.,5,1
30,5,comment,4,C,WARN_AND_ALLOW,거친 인신공격 욕설이 있으나 위협·신상털이·집단혐오는 아니므로 경고 후 허용함.,5,1
31,5,comment,5,A,BLOCK,"욕설이 있으면서 특정 대상을 명확히 지칭하지 않아도, 'ㅅㅌㅊ'는 심한 비속어로 인신공격 가능성이 높아 차단 대상임.",5,1
31,5,comment,5,B,BLOCK,"명확한 인신공격 대상은 없으나, 'ㅅㅌㅊ' 같은 심한 욕설만으로 토론 가치가 없으므로 차단함.",5,1
31,5,comment,5,C,WARN_AND_ALLOW,거친 욕설이 있으나 위협·신상털이·집단혐오는 아니므로 경고 후 허용함.,5,1
32,5,comment,6,A,ALLOW,"욕설·비속어, 인신공격, 혐오가 없으며 단순 정보 공유에 해당함.",1,2
32,5,comment,6,B,ALLOW,욕설·인신공격이 없고 정보 공유 및 경험담으로 토론 가치가 있음.,1,2
32,5,comment,6,C,ALLOW,위협·신상털이·혐오가 없고 단순한 성적 및 순위 정보 공유임.,1,2
33,5,comment,7,A,ALLOW,욕설·비속어가 없고 단순 정보 요청으로 비판이나 인신공격이 아님.,1,1
33,5,comment,7,B,ALLOW,욕설·인신공격이 없고 단순 정보 요청으로 토론 가치가 낮지만 허용됨.,1,1
33,5,comment,7,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순 정보 요청임.,1,1
34,5,comment,8,A,ALLOW,"욕설·비속어가 없고 정중한 문의 표현으로, 비판이나 불만이 아니므로 허용됨.",1,1
34,5,comment,8,B,ALLOW,욕설·인신공격이 없고 단순 문의로 토론 가치가 낮지만 허용 기준에 부합함.,1,1
34,5,comment,8,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순 문의로 표현의 자유 범위 내임.,1,1
35,5,comment,9,A,ALLOW,"욕설·비속어가 없고 단순한 의문과 비판으로, 인신공격이나 혐오가 전혀 없음.",1,3
35,5,comment,9,B,ALLOW,욕설·인신공격이 없고 합리적인 의문 제기로 토론 가치가 있음.,1,3
35,5,comment,9,C,ALLOW,위협·신상털이·혐오가 없고 단순한 질문으로 표현의 자유 범위 내임.,1,3
36,5,comment,10,A,ALLOW,욕설·비속어가 없고 단순한 의견 제시로 비판이나 인신공격이 없으므로 허용 대상임.,1,3
36,5,comment,10,B,ALLOW,욕설·인신공격이 없고 정보 공유 및 의견 제시로 토론 가치가 있으므로 허용함.,1,3
36,5,comment,10,C,ALLOW,위협·신상털이·혐오가 전혀 없고 일반적인 의견 제시로 자유롭게 허용함.,1,3
37,5,comment,11,A,ALLOW,욕설·비속어가 없고 단순한 질문으로 비판이나 인신공격이 아님.,1,2
37,5,comment,11,B,ALLOW,욕설·인신공격이 없고 정보 요청성 질문으로 토론 가치가 있음.,1,3
37,5,comment,11,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 질문임.,1,2
38,5,comment,12,A,ALLOW,욕설·비속어가 없고 단순 정보 공유 및 의견으로 판단됨.,1,3
38,5,comment,12,B,ALLOW,욕설·인신공격 없으며 정보 공유 및 의견으로 토론 가치가 있음.,1,3
38,5,comment,12,C,ALLOW,위협·신상털이·혐오가 없고 단순 의견 및 정보 공유임.,1,3
39,5,comment,13,A,ALLOW,"욕설·비속어가 없고 단순한 반박 표현으로, 비판·불만에 해당하지 않아 허용됨.",1,1
39,5,comment,13,B,ALLOW,욕설·인신공격이 없고 단순한 의견 표현으로 토론 가치가 낮지만 허용됨.,1,1
39,5,comment,13,C,ALLOW,위협·신상털이·혐오가 없고 단순한 반박 표현으로 자유롭게 허용됨.,1,1
40,5,comment,14,A,ALLOW,욕설·비속어가 없고 단순한 의견 제시로 비판·불만에 해당함.,1,3
40,5,comment,14,B,ALLOW,"욕설·인신공격 없으며, 수치에 대한 의견 제시로 토론 가치가 있음.",1,3
40,5,comment,14,C,ALLOW,위협·신상털이·혐오가 없고 단순 의견 제시로 표현의 자유 범위 내임.,1,3
41,5,comment,15,A,ALLOW,욕설·비속어가 없고 단순 정보 공유 및 의견으로 비판이나 불만이 아님.,1,3
41,5,comment,15,B,ALLOW,욕설·인신공격 없고 정보 공유 및 의견으로 토론 가치가 있음.,1,3
41,5,comment,15,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유로 표현의 자유 범위 내임.,1,3
42,5,comment,16,A,ALLOW,욕설·비속어 없고 단순 의견 표현으로 비판이나 인신공격이 아님.,1,2
42,5,comment,16,B,ALLOW,욕설·인신공격 없으며 단순 의견으로 토론 가치가 낮지만 허용 대상임.,1,2
42,5,comment,16,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순 의견 표현임.,1,2
43,5,comment,17,A,ALLOW,욕설·비속어 및 인신공격이 없으며 단순 정보 공유 및 경험담에 해당함.,1,3
43,5,comment,17,B,ALLOW,욕설·인신공격이 없고 정보 공유 및 경험담으로 토론 가치가 있음.,1,3
43,5,comment,17,C,ALLOW,위협·신상털이·혐오가 없고 단순한 경험 공유 및 의견임.,1,3
44,5,comment,18,A,ALLOW,욕설·비속어가 없고 단순한 현상 언급으로 비판·불만에 해당하지 않아 허용됨.,1,2
44,5,comment,18,B,ALLOW,욕설·인신공격이 없고 단순한 경제 현상 언급으로 토론 가치가 있어 허용됨.,1,2
44,5,comment,18,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견 표현으로 자유롭게 허용됨.,1,2
45,6,post,0,A,ALLOW,욕설·비속어가 없고 단순 정보 요청으로 비판이나 인신공격이 아님.,1,3
45,6,post,0,B,ALLOW,욕설·인신공격 없고 정보 요청으로 토론 가치가 있음.,1,3
45,6,post,0,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 질문임.,1,3
46,6,comment,1,A,ALLOW,욕설·비속어가 없고 단순한 의견 또는 제안으로 판단됨.,1,2
46,6,comment,1,B,ALLOW,욕설·인신공격이 없고 단순한 의견으로 토론 가치가 낮지만 허용됨.,1,2
46,6,comment,1,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견으로 자유롭게 허용됨.,1,2
47,6,comment,2,A,ALLOW,욕설이나 인신공격이 없고 단순 정보 공유에 해당함.,1,2
47,6,comment,2,B,ALLOW,욕설·인신공격이 없으며 정보 제공으로 토론 가치가 있음.,1,2
47,6,comment,2,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유임.,1,2
48,6,comment,3,A,ALLOW,욕설·비속어가 없고 정중하거나 중립적인 의견에 해당함.,1,2
48,6,comment,3,B,ALLOW,욕설·인신공격이 없고 정보 공유 및 경험담으로 판단됨.,1,2
48,6,comment,3,C,ALLOW,위협·신상털이·혐오가 없고 가벼운 경험 공유에 해당함.,1,2
49,6,comment,4,A,ALLOW,욕설·비속어가 없고 단순 정보 제공 및 경험 공유에 해당함.,1,2
49,6,comment,4,B,ALLOW,욕설·인신공격이 없고 정보 제공으로 토론 가치가 있음.,1,2
49,6,comment,4,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유에 해당함.,1,2
50,6,comment,5,A,ALLOW,욕설·비속어 없고 단어 하나만으로 비판이나 인신공격이 아니므로 허용.,1,1
50,6,comment,5,B,ALLOW,욕설·인신공격 없고 정보나 토론 가치가 명확하지 않으나 허용 기준에 부합.,1,1
50,6,comment,5,C,ALLOW,위협·신상털이·혐오가 없고 단어 하나만으로는 문제되지 않아 허용.,1,1
51,6,comment,6,A,ALLOW,욕설·비속어가 없고 단순 정보 공유에 해당함.,1,2
51,6,comment,6,B,ALLOW,욕설·인신공격 없고 정보 제공으로 토론 가치가 있음.,1,2
51,6,comment,6,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순 정보 공유임.,1,2
52,7,post,0,A,ALLOW,욕설이나 인신공격이 없고 단순한 구매 요청으로 비판이나 혐오 표현이 아님.,1,1
52,7,post,0,B,ALLOW,욕설·인신공격이 없으며 정보 요청으로 토론 가치가 낮지만 허용 대상임.,1,1
52,7,post,0,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 구매 문의로 표현의 자유 범위 내임.,1,1
53,7,comment,1,A,BLOCK,직접적인 인신공격 및 비하 표현으로 판단되어 차단 대상임.,5,1
53,7,comment,1,B,BLOCK,명시적 인신공격으로 토론 가치가 없으므로 차단함.,5,1
53,7,comment,1,C,WARN_AND_ALLOW,거친 인신공격이 있으나 위협·신상털이·집단혐오는 아니므로 경고 후 허용함.,5,1
54,7,comment,2,A,ALLOW,욕설이나 인신공격이 없고 단순한 질문으로 비판이나 혐오 표현이 아님.,1,1
54,7,comment,2,B,ALLOW,인신공격이나 혐오가 없으며 단순한 정보 요청으로 토론 가치가 낮지만 허용됨.,1,1
54,7,comment,2,C,ALLOW,"위협, 신상털이, 혐오가 전혀 없고 단순한 질문임.",1,1
55,7,comment,3,A,ALLOW,욕설이나 인신공격이 없으며 단순 언급으로 비판이나 혐오 표현이 아님.,1,1
55,7,comment,3,B,ALLOW,특정 개인에 대한 인신공격이나 욕설이 없고 단순 언급에 해당함.,1,1
55,7,comment,3,C,ALLOW,"위협, 신상털이, 혐오가 없으며 단순 이름 언급에 불과함.",1,1
56,7,comment,4,A,ALLOW,욕설·비속어가 없고 정중한 요청 표현으로 비판이나 인신공격이 아님.,1,1
56,7,comment,4,B,ALLOW,욕설·인신공격이 없고 정중한 질문으로 토론 가치가 낮지만 허용됨.,1,1
56,7,comment,4,C,ALLOW,위협·신상털이·혐오가 전혀 없고 정중한 요청임.,1,1
57,7,comment,5,A,ALLOW,욕설·비속어 없고 인신공격도 없으며 단순한 짧은 표현으로 비판이나 불만이 아님.,1,1
57,7,comment,5,B,ALLOW,욕설·인신공격 없고 토론 가치가 낮지만 허용 기준에 부합함.,1,1
57,7,comment,5,C,ALLOW,위협·신상털이·혐오가 없고 단순한 짧은 표현으로 문제 없음.,1,1
58,7,comment,6,A,ALLOW,"욕설·비속어가 없고 정중한 요청 표현으로, 비판이나 불만이 아님.",1,1
58,7,comment,6,B,ALLOW,욕설·인신공격이 없고 정중한 요청으로 토론 가치가 낮으나 허용 대상임.,1,1
58,7,comment,6,C,ALLOW,위협·신상털이·혐오가 전혀 없고 정중한 요청 표현임.,1,1
59,7,comment,7,A,ALLOW,욕설·비속어 없고 인신공격도 없는 간단한 질문으로 비판이나 불만 표현이 아님.,1,2
59,7,comment,7,B,ALLOW,욕설·인신공격 없으며 토론 가치가 낮지만 허용 기준에 부합함.,1,2
59,7,comment,7,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 질문으로 표현의 자유 범위 내임.,1,2
60,8,post,0,A,ALLOW,"욕설·비속어가 없고, 특정인·집단에 대한 인신공격이나 혐오가 없으며 단순 모집글임.",1,1
60,8,post,0,B,ALLOW,"욕설·인신공격·혐오가 없고, 정보 공유 및 모집 목적의 글로 토론 가치가 낮으나 허용됨.",1,1
60,8,post,0,C,ALLOW,"위협·신상털이·집단혐오가 없으며, 자유로운 표현과 정보 공유 차원에서 허용됨.",1,1
61,8,comment,1,A,ALLOW,욕설·비속어가 없고 단순한 정보 공유 및 의견 표현에 해당함.,1,2
61,8,comment,1,B,ALLOW,"욕설·인신공격이 없으며, 정보 공유 및 의견 제시에 해당함.",1,2
61,8,comment,1,C,ALLOW,위협·신상털이·혐오가 없고 단순한 의견 및 정보 공유임.,1,2
62,8,comment,2,A,ALLOW,욕설·비속어 없고 인신공격·혐오가 없는 중립적 표현으로 비판이나 불만이 아님.,1,2
62,8,comment,2,B,ALLOW,욕설·인신공격 없고 토론 가치가 낮지만 허용 가능한 중립적 표현임.,1,2
62,8,comment,2,C,ALLOW,"위협·신상털이·혐오가 전혀 없고, 일반적인 표현으로 자유롭게 허용됨.",1,2
63,8,comment,3,A,ALLOW,욕설·비속어 없고 비판이나 불만이 아닌 중립적 표현으로 판단됨.,1,2
63,8,comment,3,B,ALLOW,욕설·인신공격 없으며 토론 가치가 낮지만 허용 기준에 부합함.,1,2
63,8,comment,3,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 의견 표현임.,1,2
64,8,comment,4,A,ALLOW,욕설·비속어가 없고 단순한 사실 전달 및 의견 표현으로 비판이나 불만에 해당하지 않음.,1,3
64,8,comment,4,B,ALLOW,"욕설·인신공격이 없고, 난방비 분담 관련 상황 설명으로 토론 가치가 있음.",1,3
64,8,comment,4,C,ALLOW,"위협·신상털이·집단혐오가 없으며, 단순한 의견 및 정보 공유에 해당함.",1,3
65,8,comment,5,A,ALLOW,욕설·비속어가 없고 단순 정보 공유 및 중립적 의견에 해당함.,1,2
65,8,comment,5,B,ALLOW,욕설·인신공격이 없고 정보 제공 및 경험 공유에 해당함.,1,2
65,8,comment,5,C,ALLOW,위협·신상털이·혐오가 없으며 단순 정보 공유에 해당함.,1,2
66,8,comment,6,A,ALLOW,욕설·인신공격·혐오가 없고 정중한 인사 표현임.,1,1
66,8,comment,6,B,ALLOW,욕설·인신공격·혐오가 없으며 토론 가치가 낮지만 허용됨.,1,1
66,8,comment,6,C,ALLOW,위협·신상털이·혐오가 전혀 없고 정중한 인사임.,1,1
67,9,post,0,A,ALLOW,욕설·비속어가 없고 단순한 질문으로 비판이나 인신공격이 아님.,1,2
67,9,post,0,B,ALLOW,욕설·인신공격이 없고 정보 공유 및 질문으로 토론 가치가 있음.,1,3
67,9,post,0,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 질문임.,1,2
68,9,comment,1,A,ALLOW,욕설·비속어가 없고 단순 정보 공유에 해당하므로 허용.,1,3
68,9,comment,1,B,ALLOW,욕설·인신공격이 없고 정보 제공 및 경험 공유에 해당하여 허용.,1,3
68,9,comment,1,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유로 표현의 자유 차원에서 허용.,1,3
69,9,comment,2,A,ALLOW,욕설·비속어가 없고 단순 동의 표현으로 비판이나 인신공격이 아님.,1,1
69,9,comment,2,B,ALLOW,욕설·인신공격 없고 단순 동의 표현으로 토론 가치가 낮지만 허용됨.,1,1
69,9,comment,2,C,ALLOW,위협·신상털이·혐오가 없고 단순 동의 표현으로 자유롭게 허용됨.,1,1
70,9,comment,3,A,ALLOW,욕설·비속어가 없고 특정인·집단에 대한 인신공격이나 혐오가 없으므로 허용함.,1,2
70,9,comment,3,B,ALLOW,욕설·인신공격·혐오가 없고 단순 의견 표현으로 토론 가치가 낮지만 허용됨.,1,2
70,9,comment,3,C,ALLOW,위협·신상털이·집단혐오가 없고 단순한 의견 표현으로 자유롭게 허용함.,1,2
71,9,comment,4,A,ALLOW,"욕설·비속어, 인신공격, 혐오가 없으며 단순한 개인 경험 공유임.",1,2
71,9,comment,4,B,ALLOW,욕설·인신공격이 없고 개인 경험 공유로 토론 가치가 낮지만 허용됨.,1,2
71,9,comment,4,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 개인 상황 공유임.,1,2
72,10,post,0,A,ALLOW,욕설이나 인신공격이 없고 단순한 질문 및 안내 문구로 비판이나 혐오 표현이 아님.,1,2
72,10,post,0,B,ALLOW,욕설·인신공격이 없으며 토론 가치가 있는 질문과 안내로 판단됨.,1,2
72,10,post,0,C,ALLOW,위협·신상털이·혐오가 없고 표현의 자유 범위 내의 질문과 안내임.,1,2
73,10,comment,1,A,ALLOW,욕설·비속어가 없고 단순한 질문으로 비판이나 인신공격이 없음.,1,3
73,10,comment,1,B,ALLOW,욕설·인신공격이 없고 정보 공유를 위한 질문으로 토론 가치가 있음.,1,3
73,10,comment,1,C,ALLOW,위협·신상털이·혐오가 전혀 없고 단순한 정보 요청임.,1,3
74,10,comment,2,A,ALLOW,욕설·인신공격·혐오가 없고 단순 정보 공유 또는 제안으로 판단됨.,1,1
74,10,comment,2,B,ALLOW,욕설·인신공격이 없고 토론 가치가 낮으나 정보 공유로 허용됨.,1,1
74,10,comment,2,C,ALLOW,위협·신상털이·혐오가 없고 단순 정보 공유로 표현의 자유 차원에서 허용.,1,1
75,10,comment,3,A,ALLOW,"욕설·비속어가 없고, 인신공격이나 혐오 표현이 없으며 단순한 단어임.",1,1
75,10,comment,3,B,ALLOW,"욕설이나 인신공격이 없고, 토론 가치가 낮지만 허용 기준에 부합함.",1,1
75,10,comment,3,C,ALLOW,"위협·신상털이·집단혐오가 없고, 표현의 자유 차원에서 허용함.",1,1
76,10,comment,4,A,ALLOW,"욕설이나 인신공격이 없고 단순 감정표현으로 보이며, 특정인·집단 대상 비하가 아님.",2,1
76,10,comment,4,B,ALLOW,욕설이나 인신공격이 없고 토론 가치가 낮으나 허용 기준에 해당함.,2,1
76,10,comment,4,C,ALLOW,"명백한 위협·신상털이·혐오가 없으며, 표현의 자유 차원에서 허용함.",2,1
